Date,Hour,Demand_Forecast_MW,Wind_MW,Solar_PV_MW
2024-01-31,2,23808.8,3105.5,0.0
2024-01-31,3,22738.5,3002.8,0.0
2024-01-31,4,22317.0,2868.3,0.0
2024-01-31,5,22303.8,2747.0,0.0
2024-01-31,6,23068.3,2647.5,0.0
2024-01-31,7,26011.3,2559.8,0.0
2024-01-31,8,30343.0,2440.0,0.0
2024-01-31,9,32610.5,2306.3,317.7
2024-01-31,10,32920.5,2218.8,3764.025
2024-01-31,11,32667.0,2071.0,8413.75
2024-01-31,12,32021.3,1885.5,10265.925
2024-01-31,13,31475.8,1770.0,10857.9
2024-01-31,14,31154.3,1713.0,11329.3
2024-01-31,15,30908.8,1689.5,11596.8
2024-01-31,16,30557.5,1649.3,11226.075
2024-01-31,17,30500.5,1643.5,9072.475
2024-01-31,18,30989.5,1760.0,4861.8
2024-01-31,19,32446.0,1997.3,645.925
2024-01-31,20,34006.5,2271.3,0.0
2024-01-31,21,34822.3,2528.5,0.0
2024-01-31,22,33637.0,2802.0,0.0
2024-01-31,23,30462.0,2990.5,0.0
2024-01-31,24,27420.0,3085.8,0.0
2024-02-01,1,25612.5,3806.8,0.0
2024-02-01,2,23940.3,3918.8,0.0
2024-02-01,3,22878.0,3969.8,0.0
2024-02-01,4,22498.3,4012.8,0.0
2024-02-01,5,22471.0,4158.3,0.0
2024-02-01,6,23198.0,4488.0,0.0
2024-02-01,7,26182.8,4884.0,0.0
2024-02-01,8,30506.3,5142.3,0.0
2024-02-01,9,32583.3,5331.3,436.95
2024-02-01,10,32726.5,5433.3,4720.925
2024-02-01,11,32242.8,5077.8,9971.2
2024-02-01,12,31568.5,4762.8,12021.825
2024-02-01,13,31068.3,4654.3,12939.3
2024-02-01,14,30798.5,4794.8,13019.5
2024-02-01,15,30367.3,5048.3,13073.15
2024-02-01,16,30046.3,5323.5,12645.125
2024-02-01,17,30081.0,5668.3,10538.8
2024-02-01,18,30540.8,6316.0,5469.125
2024-02-01,19,31907.8,7252.3,787.6
2024-02-01,20,33489.5,8096.5,0.0
2024-02-01,21,34417.3,8711.8,0.0
2024-02-01,22,33424.5,9172.3,0.0
2024-02-01,23,30281.0,9437.5,0.0
2024-02-01,24,27364.0,9600.8,0.0
2024-02-02,1,25454.8,10100.3,0.0
2024-02-02,2,23932.5,9909.0,0.0
2024-02-02,3,22926.0,9706.5,0.0
2024-02-02,4,22449.8,9544.0,0.0
2024-02-02,5,22403.5,9438.5,0.0
2024-02-02,6,23115.8,9333.0,0.0
2024-02-02,7,26085.8,9162.3,0.0
2024-02-02,8,30485.8,8896.3,0.0
2024-02-02,9,32537.8,8622.3,443.65
2024-02-02,10,32685.5,8173.3,4744.4
2024-02-02,11,32205.3,7568.8,10058.0
2024-02-02,12,31389.8,6846.5,12474.5
2024-02-02,13,30706.0,6110.5,13324.975
2024-02-02,14,30412.8,5303.3,13445.15
2024-02-02,15,29875.5,4950.3,13450.4
2024-02-02,16,29414.8,4787.8,13114.2
2024-02-02,17,29245.3,4882.0,10743.7
2024-02-02,18,29652.0,5224.8,5962.425
2024-02-02,19,30961.8,5760.5,862.65
2024-02-02,20,32541.8,6126.5,0.0
2024-02-02,21,33286.0,6244.8,0.0
2024-02-02,22,32416.8,6180.8,0.0
2024-02-02,23,29540.3,6024.8,0.0
2024-02-02,24,26918.5,5530.3,0.0
2024-02-03,1,25367.3,6204.3,0.0
2024-02-03,2,23677.3,5596.0,0.0
2024-02-03,3,22408.5,5060.5,0.0
2024-02-03,4,21695.8,4637.3,0.0
2024-02-03,5,21351.0,4365.0,0.0
2024-02-03,6,21414.0,4155.0,0.0
2024-02-03,7,22334.0,4020.3,0.0
2024-02-03,8,23993.0,3858.3,0.0
2024-02-03,9,25368.8,3700.3,535.525
2024-02-03,10,27093.8,3502.8,5130.175
2024-02-03,11,27770.0,3146.8,10583.475
2024-02-03,12,27206.5,2897.5,12465.525
2024-02-03,13,26413.5,2729.5,13087.5
2024-02-03,14,26393.8,2573.5,13399.125
2024-02-03,15,26173.8,2422.5,13376.275
2024-02-03,16,25534.8,2265.8,12862.05
2024-02-03,17,25283.8,2153.0,10857.1
2024-02-03,18,25691.8,2100.8,5790.4
2024-02-03,19,27158.0,2118.5,884.55
2024-02-03,20,28850.3,2200.8,0.0
2024-02-03,21,29737.0,2269.0,0.0
2024-02-03,22,29543.5,2295.8,0.0
2024-02-03,23,27484.0,2303.0,0.0
2024-02-03,24,25320.5,2259.3,0.0
2024-02-04,1,23314.5,2082.5,0.0
2024-02-04,2,21825.3,2047.0,0.0
2024-02-04,3,20591.5,1971.8,0.0
2024-02-04,4,19889.0,1930.5,0.0
2024-02-04,5,19577.0,1722.5,0.0
2024-02-04,6,19585.3,1573.0,0.0
2024-02-04,7,20138.5,1508.8,0.0
2024-02-04,8,20950.5,1500.3,0.0
2024-02-04,9,21741.3,1505.5,588.475
2024-02-04,10,23132.0,1522.8,5275.075
2024-02-04,11,24032.5,1410.5,10809.875
2024-02-04,12,23977.3,1314.8,13121.9
2024-02-04,13,23452.5,1247.3,13449.1
2024-02-04,14,23923.5,1214.8,13447.25
2024-02-04,15,24044.0,1157.0,13387.3
2024-02-04,16,23326.8,1096.5,13328.075
2024-02-04,17,23158.5,1049.0,10276.675
2024-02-04,18,23777.5,999.3,5784.4
2024-02-04,19,25709.3,984.5,921.675
2024-02-04,20,27906.3,1007.8,0.0
2024-02-04,21,29397.3,1011.8,0.0
2024-02-04,22,29299.8,1004.3,0.0
2024-02-04,23,27475.0,1025.3,0.0
2024-02-04,24,25035.5,1061.8,0.0
2024-02-05,1,22831.3,1101.0,0.0
2024-02-05,2,21604.5,1086.8,0.0
2024-02-05,3,20685.3,1047.3,0.0
2024-02-05,4,20318.5,1026.3,0.0
2024-02-05,5,20490.5,997.8,0.0
2024-02-05,6,21456.0,953.0,0.0
2024-02-05,7,24641.0,928.0,0.0
2024-02-05,8,29295.5,896.8,1.425
2024-02-05,9,31816.8,863.3,461.875
2024-02-05,10,32083.8,800.0,3844.325
2024-02-05,11,31653.0,745.8,8633.625
2024-02-05,12,30968.5,654.0,11129.975
2024-02-05,13,29982.8,605.8,11466.3
2024-02-05,14,29973.5,628.0,11887.275
2024-02-05,15,29615.3,656.8,11279.6
2024-02-05,16,29386.0,675.8,10399.45
2024-02-05,17,29437.0,699.8,7659.325
2024-02-05,18,29955.8,790.0,3849.8
2024-02-05,19,31345.5,941.5,435.375
2024-02-05,20,33390.3,1058.0,0.0
2024-02-05,21,34384.3,1098.3,0.0
2024-02-05,22,33251.5,1196.5,0.0
2024-02-05,23,29944.3,1243.5,0.0
2024-02-05,24,26932.0,1333.8,0.0
2024-02-06,1,25272.0,1618.5,0.0
2024-02-06,2,23753.0,1814.5,0.0
2024-02-06,3,22741.0,1907.0,0.0
2024-02-06,4,22368.3,2183.8,0.0
2024-02-06,5,22379.3,2139.0,0.0
2024-02-06,6,23075.0,2275.8,0.0
2024-02-06,7,26052.5,2477.8,0.0
2024-02-06,8,30636.0,2753.8,0.9
2024-02-06,9,32755.3,2802.5,298.15
2024-02-06,10,32714.3,2891.3,2470.775
2024-02-06,11,32316.8,2805.8,5765.775
2024-02-06,12,31402.8,2822.5,8556.775
2024-02-06,13,30609.3,3167.8,9525.075
2024-02-06,14,30441.8,4021.3,10999.35
2024-02-06,15,29950.0,4848.5,11528.6
2024-02-06,16,29608.0,5561.3,10840.325
2024-02-06,17,29656.5,6073.8,9318.45
2024-02-06,18,30235.3,6549.8,4899.7
2024-02-06,19,31636.0,7209.3,833.0
2024-02-06,20,33691.0,7955.0,0.0
2024-02-06,21,34623.0,8691.5,0.0
2024-02-06,22,33542.3,9356.0,0.0
2024-02-06,23,30376.3,9901.3,0.0
2024-02-06,24,27333.5,10348.3,0.0
2024-02-07,1,25352.3,10398.5,0.0
2024-02-07,2,23824.0,10519.8,0.0
2024-02-07,3,22732.5,10671.3,0.0
2024-02-07,4,22333.5,10818.8,0.0
2024-02-07,5,22344.3,10944.3,0.0
2024-02-07,6,23123.0,11034.0,0.0
2024-02-07,7,26006.0,10942.8,0.0
2024-02-07,8,30332.5,10784.8,0.0
2024-02-07,9,32368.8,10641.5,484.55
2024-02-07,10,32661.5,10349.5,3171.65
2024-02-07,11,32259.3,10203.8,6110.525
2024-02-07,12,31468.5,10300.3,7660.275
2024-02-07,13,30648.5,10652.3,8600.0
2024-02-07,14,30631.0,11645.3,8830.325
2024-02-07,15,30095.3,12174.8,8587.375
2024-02-07,16,29690.0,12485.3,7989.025
2024-02-07,17,29793.0,12530.5,6327.05
2024-02-07,18,30325.8,12406.0,3158.875
2024-02-07,19,31635.0,12267.3,580.175
2024-02-07,20,33534.5,12205.3,0.0
2024-02-07,21,34537.3,12256.3,0.0
2024-02-07,22,33541.5,12374.5,0.0
2024-02-07,23,30345.5,12478.0,0.0
2024-02-07,24,27304.0,12624.5,0.0
2024-02-08,1,25347.0,13555.3,0.0
2024-02-08,2,23672.8,13609.5,0.0
2024-02-08,3,22697.5,13497.3,0.0
2024-02-08,4,22312.3,13261.5,0.0
2024-02-08,5,22301.0,12774.5,0.0
2024-02-08,6,22988.5,12301.3,0.0
2024-02-08,7,25853.0,11979.3,0.0
2024-02-08,8,30348.5,12002.3,1.175
2024-02-08,9,32219.5,11986.5,409.95
2024-02-08,10,32358.8,11728.8,2642.975
2024-02-08,11,31676.3,11382.8,4966.85
2024-02-08,12,30897.5,11603.8,6179.675
2024-02-08,13,30278.3,12099.3,6213.325
2024-02-08,14,29919.8,12986.8,6062.825
2024-02-08,15,29464.5,13829.8,5278.025
2024-02-08,16,29174.5,14571.0,4036.375
2024-02-08,17,29268.5,15281.3,2272.9
2024-02-08,18,29777.3,15898.8,737.225
2024-02-08,19,31080.5,16400.0,88.9
2024-02-08,20,33127.3,16664.5,0.0
2024-02-08,21,34123.3,16804.0,0.0
2024-02-08,22,33144.0,17086.5,0.0
2024-02-08,23,30024.5,17236.5,0.0
2024-02-08,24,27060.5,17302.8,0.0
2024-02-09,1,25465.5,17856.0,0.0
2024-02-09,2,23933.8,17510.0,0.0
2024-02-09,3,22910.5,17136.8,0.0
2024-02-09,4,22509.5,16703.8,0.0
2024-02-09,5,22474.8,16254.0,0.0
2024-02-09,6,23169.3,15695.8,0.0
2024-02-09,7,25889.5,15090.8,0.0
2024-02-09,8,30134.3,14429.5,0.1
2024-02-09,9,31910.3,13781.0,98.8
2024-02-09,10,32185.3,13309.0,614.375
2024-02-09,11,31803.0,13000.8,1552.725
2024-02-09,12,31119.5,12579.8,2505.85
2024-02-09,13,30370.3,12206.8,3658.8
2024-02-09,14,30279.3,12243.5,4284.35
2024-02-09,15,29807.8,12148.5,4061.75
2024-02-09,16,29339.0,12253.8,3453.75
2024-02-09,17,29294.0,12887.8,2665.7
2024-02-09,18,29694.8,13736.5,1689.575
2024-02-09,19,30925.3,14563.3,403.875
2024-02-09,20,32710.0,15244.0,0.0
2024-02-09,21,33383.3,15698.5,0.0
2024-02-09,22,32336.3,16065.8,0.0
2024-02-09,23,29471.5,16306.3,0.0
2024-02-09,24,26875.5,16672.0,0.0
2024-02-10,1,25381.8,15688.8,0.0
2024-02-10,2,23751.8,16021.5,0.0
2024-02-10,3,22524.5,16443.5,0.0
2024-02-10,4,21863.0,16902.5,0.0
2024-02-10,5,21496.8,17363.8,0.0
2024-02-10,6,21423.8,17800.5,0.0
2024-02-10,7,22073.0,18038.3,0.0
2024-02-10,8,23608.0,17986.3,0.0
2024-02-10,9,24894.8,17844.8,516.05
2024-02-10,10,26652.8,17609.0,3733.3
2024-02-10,11,27415.3,17877.5,7750.375
2024-02-10,12,27269.3,18405.8,9760.3
2024-02-10,13,26723.8,18772.3,10487.95
2024-02-10,14,26750.0,19114.8,10032.7
2024-02-10,15,26590.8,19182.0,9657.15
2024-02-10,16,25981.8,19083.8,9448.425
2024-02-10,17,25652.0,18760.0,8004.9
2024-02-10,18,26032.0,18283.0,4412.775
2024-02-10,19,27520.5,17754.8,848.375
2024-02-10,20,29160.0,17403.0,0.0
2024-02-10,21,29789.0,17080.8,0.0
2024-02-10,22,29702.8,16844.3,0.0
2024-02-10,23,27591.3,16900.8,0.0
2024-02-10,24,25319.3,16730.0,0.0
2024-02-11,1,23537.5,16568.0,0.0
2024-02-11,2,21873.5,16301.8,0.0
2024-02-11,3,20727.8,15945.8,0.0
2024-02-11,4,20065.0,15552.8,0.0
2024-02-11,5,19721.5,15225.0,0.0
2024-02-11,6,19713.3,14732.8,0.0
2024-02-11,7,20159.0,14316.5,0.0
2024-02-11,8,21067.5,13830.3,0.125
2024-02-11,9,21597.0,13414.3,391.45
2024-02-11,10,23232.5,13086.3,2262.75
2024-02-11,11,24636.0,12888.5,3865.025
2024-02-11,12,24905.3,12856.0,4524.475
2024-02-11,13,24956.0,12734.8,4582.1
2024-02-11,14,25485.5,12279.0,4743.575
2024-02-11,15,25583.5,11374.3,5098.275
2024-02-11,16,24768.0,10190.0,4689.275
2024-02-11,17,24435.0,9212.3,3774.25
2024-02-11,18,24985.5,8236.0,1831.875
2024-02-11,19,26718.5,8030.5,370.7
2024-02-11,20,28868.5,8300.5,2.45
2024-02-11,21,30054.0,8823.5,0.0
2024-02-11,22,29951.3,9720.5,0.0
2024-02-11,23,28157.5,10787.3,0.0
2024-02-11,24,25529.0,11763.8,0.0
2024-02-12,1,23553.3,14083.5,0.0
2024-02-12,2,21968.0,14491.3,0.0
2024-02-12,3,21033.0,14775.0,0.0
2024-02-12,4,20739.5,15055.8,0.0
2024-02-12,5,20836.3,15348.8,0.0
2024-02-12,6,21798.0,15487.8,0.0
2024-02-12,7,24905.3,15482.3,0.0
2024-02-12,8,29292.8,15350.8,0.025
2024-02-12,9,31723.5,15064.0,517.275
2024-02-12,10,32293.0,14791.0,3419.45
2024-02-12,11,31946.8,14799.3,6978.7
2024-02-12,12,31399.3,14958.5,8976.85
2024-02-12,13,31200.0,15036.0,10304.675
2024-02-12,14,30950.3,14935.3,11131.325
2024-02-12,15,30481.5,14816.5,11357.35
2024-02-12,16,30054.8,14722.0,11002.625
2024-02-12,17,29996.0,13967.0,9793.05
2024-02-12,18,30536.8,12896.0,5728.25
2024-02-12,19,31739.5,11967.3,1228.95
2024-02-12,20,33626.0,11207.8,3.225
2024-02-12,21,34510.5,10613.8,0.0
2024-02-12,22,33518.0,10163.3,0.0
2024-02-12,23,30243.0,9810.0,0.0
2024-02-12,24,27320.0,9396.0,0.0
2024-02-13,1,25558.0,9338.0,0.0
2024-02-13,2,23606.5,8803.3,0.0
2024-02-13,3,22601.3,8601.0,0.0
2024-02-13,4,22325.0,8265.3,0.0
2024-02-13,5,22315.5,7959.5,0.0
2024-02-13,6,23026.0,7725.5,0.0
2024-02-13,7,25705.8,7313.0,0.0
2024-02-13,8,29558.5,7252.3,0.1
2024-02-13,9,31417.3,7028.3,653.75
2024-02-13,10,31818.0,6174.0,3712.05
2024-02-13,11,31701.3,5857.5,6985.7
2024-02-13,12,31158.0,5829.8,8611.7
2024-02-13,13,30722.8,6043.5,9583.8
2024-02-13,14,30637.8,6310.0,10118.625
2024-02-13,15,30213.0,6585.5,9895.85
2024-02-13,16,29801.3,6684.8,9516.15
2024-02-13,17,29753.5,6147.0,8590.325
2024-02-13,18,30106.3,5544.8,4707.6
2024-02-13,19,31252.3,5242.0,972.8
2024-02-13,20,33070.0,5247.0,3.225
2024-02-13,21,33994.0,5291.3,0.0
2024-02-13,22,33057.8,5367.3,0.0
2024-02-13,23,29918.0,5475.8,0.0
2024-02-13,24,27023.3,5587.8,0.0
2024-02-14,1,24766.3,6046.5,0.0
2024-02-14,2,23112.5,5982.3,0.0
2024-02-14,3,22219.3,5902.8,0.0
2024-02-14,4,21922.0,5826.0,0.0
2024-02-14,5,21911.3,5657.3,0.0
2024-02-14,6,22609.8,5556.3,0.0
2024-02-14,7,25289.0,5614.5,0.0
2024-02-14,8,29328.3,5647.5,1.625
2024-02-14,9,30859.5,5691.5,592.3
2024-02-14,10,31067.0,5711.5,3504.625
2024-02-14,11,30682.0,5621.5,7255.725
2024-02-14,12,30042.8,5595.5,9755.325
2024-02-14,13,29605.5,5660.8,9870.975
2024-02-14,14,29483.5,5757.5,10362.7
2024-02-14,15,29057.0,5968.5,10298.075
2024-02-14,16,28545.8,6265.8,9243.975
2024-02-14,17,28490.0,6568.0,6378.825
2024-02-14,18,28907.5,6952.3,2833.9
2024-02-14,19,30133.3,7411.8,504.95
2024-02-14,20,32070.8,7880.5,0.275
2024-02-14,21,33064.0,8423.0,0.0
2024-02-14,22,32179.5,8988.5,0.0
2024-02-14,23,29038.5,9475.8,0.0
2024-02-14,24,26376.8,9743.5,0.0
2024-02-15,1,24894.0,10087.3,0.0
2024-02-15,2,23338.8,9905.0,0.0
2024-02-15,3,22496.0,9762.8,0.0
2024-02-15,4,22175.3,9684.3,0.0
2024-02-15,5,22087.0,9665.3,0.0
2024-02-15,6,22743.0,9651.3,0.0
2024-02-15,7,25523.0,9669.5,0.0
2024-02-15,8,29498.0,9766.3,3.175
2024-02-15,9,30844.8,9871.8,402.2
2024-02-15,10,30906.0,10040.3,2446.7
2024-02-15,11,30569.5,10031.5,4569.475
2024-02-15,12,30072.5,9918.3,5755.0
2024-02-15,13,29778.0,9946.3,6161.2
2024-02-15,14,29669.3,10207.5,6159.725
2024-02-15,15,29248.3,10540.0,6038.5
2024-02-15,16,28694.5,10569.8,5087.8
2024-02-15,17,28633.8,10217.0,3183.075
2024-02-15,18,29094.0,9827.5,1947.55
2024-02-15,19,30371.8,9524.8,468.15
2024-02-15,20,32245.0,9298.8,0.425
2024-02-15,21,33080.0,9028.8,0.0
2024-02-15,22,32064.5,8628.0,0.0
2024-02-15,23,29040.8,8284.0,0.0
2024-02-15,24,26377.3,8026.5,0.0
2024-02-16,1,24775.5,6891.8,0.0
2024-02-16,2,23443.8,6803.3,0.0
2024-02-16,3,22480.0,7043.0,0.0
2024-02-16,4,22090.0,7557.3,0.0
2024-02-16,5,22046.3,8138.0,0.0
2024-02-16,6,22659.3,8665.0,0.0
2024-02-16,7,25450.8,8963.3,0.0
2024-02-16,8,29428.8,8928.8,0.375
2024-02-16,9,30837.5,8669.5,595.35
2024-02-16,10,31304.5,8363.5,3873.925
2024-02-16,11,31041.5,7958.5,7532.525
2024-02-16,12,30522.8,8000.3,9660.75
2024-02-16,13,30215.0,8242.0,10867.45
2024-02-16,14,29879.0,8289.3,11651.75
2024-02-16,15,29336.8,8279.3,11604.5
2024-02-16,16,28727.0,8214.3,10685.875
2024-02-16,17,28542.0,8010.5,8968.45
2024-02-16,18,28937.5,7698.3,5287.5
2024-02-16,19,30005.5,7546.3,1342.075
2024-02-16,20,31677.8,7414.5,1.975
2024-02-16,21,32207.0,7225.8,0.0
2024-02-16,22,31349.5,7049.5,0.0
2024-02-16,23,28704.0,6251.8,0.0
2024-02-16,24,26193.5,6035.0,0.0
2024-02-17,1,25063.3,7880.0,0.0
2024-02-17,2,23432.8,7796.3,0.0
2024-02-17,3,22219.3,7932.5,0.0
2024-02-17,4,21542.5,8271.5,0.0
2024-02-17,5,21156.5,8711.8,0.0
2024-02-17,6,21165.3,8938.8,0.0
2024-02-17,7,21915.0,8852.0,0.0
2024-02-17,8,23203.3,8364.5,3.1
2024-02-17,9,24280.0,7676.0,1312.55
2024-02-17,10,25904.0,6721.8,6976.875
2024-02-17,11,26591.5,5794.5,12519.85
2024-02-17,12,26230.3,5188.0,14826.975
2024-02-17,13,25633.5,4826.5,15086.85
2024-02-17,14,25805.5,4581.0,15135.2
2024-02-17,15,25606.0,4241.3,14726.55
2024-02-17,16,24854.0,3889.8,14082.025
2024-02-17,17,24449.5,3676.5,12308.475
2024-02-17,18,24726.5,3634.0,7608.7
2024-02-17,19,25831.5,3678.0,1858.675
2024-02-17,20,27834.8,3574.3,3.725
2024-02-17,21,28711.8,3363.0,0.0
2024-02-17,22,28655.5,3129.0,0.0
2024-02-17,23,26657.0,2954.0,0.0
2024-02-17,24,24637.5,2808.3,0.0
2024-02-18,1,23071.8,2363.0,0.0
2024-02-18,2,21464.3,2179.3,0.0
2024-02-18,3,20302.0,2176.3,0.0
2024-02-18,4,19713.3,2081.5,0.0
2024-02-18,5,19439.5,2072.8,0.0
2024-02-18,6,19372.3,2058.0,0.0
2024-02-18,7,19844.5,2082.0,0.0
2024-02-18,8,20631.5,2077.8,3.125
2024-02-18,9,21187.8,2012.5,1354.575
2024-02-18,10,22508.0,2016.8,7064.675
2024-02-18,11,23539.3,1951.3,12106.3
2024-02-18,12,23658.8,1950.3,13607.075
2024-02-18,13,23206.8,1922.8,15060.5
2024-02-18,14,23760.3,2059.3,14989.375
2024-02-18,15,23796.3,2590.5,14150.175
2024-02-18,16,22949.3,3094.5,13182.6
2024-02-18,17,22623.8,3678.0,11060.85
2024-02-18,18,23187.8,4332.5,6695.575
2024-02-18,19,24799.0,5040.8,1568.35
2024-02-18,20,27347.5,5574.5,2.4
2024-02-18,21,28740.3,6048.3,0.0
2024-02-18,22,28768.0,6433.5,0.0
2024-02-18,23,26961.0,6644.5,0.0
2024-02-18,24,24612.8,6821.5,0.0
2024-02-19,1,22397.5,7317.5,0.0
2024-02-19,2,21221.5,7492.8,0.0
2024-02-19,3,20435.0,7851.3,0.0
2024-02-19,4,20149.5,8096.8,0.0
2024-02-19,5,20257.8,8210.8,0.0
2024-02-19,6,21205.8,8271.8,0.0
2024-02-19,7,24330.0,8331.8,0.0
2024-02-19,8,28702.3,8343.8,4.7
2024-02-19,9,30616.0,8293.0,1479.875
2024-02-19,10,30913.0,8273.5,7133.9
2024-02-19,11,30337.0,7931.5,11907.025
2024-02-19,12,29630.0,7652.5,14179.6
2024-02-19,13,29142.5,7105.8,15067.65
2024-02-19,14,28915.8,7176.3,14708.325
2024-02-19,15,28596.0,7594.0,14750.225
2024-02-19,16,28252.8,7847.0,14284.325
2024-02-19,17,28174.5,8160.0,12595.05
2024-02-19,18,28727.0,8480.8,7886.325
2024-02-19,19,29821.3,8816.8,1866.575
2024-02-19,20,32021.3,9052.3,6.15
2024-02-19,21,32901.5,9229.3,0.0
2024-02-19,22,31983.0,9435.8,0.0
2024-02-19,23,28986.3,9091.8,0.0
2024-02-19,24,26083.8,8723.8,0.0
2024-02-20,1,24334.3,7795.0,0.0
2024-02-20,2,23016.3,7380.8,0.0
2024-02-20,3,22130.0,7477.3,0.0
2024-02-20,4,21753.3,7031.3,0.0
2024-02-20,5,21723.0,6632.0,0.0
2024-02-20,6,22446.0,6384.8,0.0
2024-02-20,7,25240.3,6288.8,0.0
2024-02-20,8,29258.0,6374.5,4.45
2024-02-20,9,30809.5,6544.0,1692.2
2024-02-20,10,30716.5,6373.0,8155.675
2024-02-20,11,30259.0,5858.0,13645.075
2024-02-20,12,29574.3,5307.3,15012.25
2024-02-20,13,28846.3,4337.3,15327.375
2024-02-20,14,28836.0,3954.8,15201.275
2024-02-20,15,28502.0,4512.5,14902.175
2024-02-20,16,28170.8,4324.5,14676.6
2024-02-20,17,28157.5,4179.0,12422.55
2024-02-20,18,28582.3,4121.5,7984.75
2024-02-20,19,29683.8,4151.3,1933.675
2024-02-20,20,32020.0,4073.8,8.15
2024-02-20,21,33211.0,3796.5,0.0
2024-02-20,22,32213.8,3420.8,0.0
2024-02-20,23,29255.3,3088.8,0.0
2024-02-20,24,26453.0,2861.0,0.0
2024-02-21,1,24519.5,2295.5,0.0
2024-02-21,2,23173.0,2270.0,0.0
2024-02-21,3,22308.0,2956.0,0.0
2024-02-21,4,21967.8,3049.0,0.0
2024-02-21,5,21966.0,3206.0,0.0
2024-02-21,6,22699.3,3435.8,0.0
2024-02-21,7,25576.0,3711.8,0.0
2024-02-21,8,29750.5,4025.3,4.95
2024-02-21,9,31126.8,4373.0,1455.825
2024-02-21,10,30762.3,4607.8,6961.3
2024-02-21,11,30175.8,4581.0,11454.8
2024-02-21,12,29443.5,4564.5,13167.125
2024-02-21,13,28921.5,4688.3,13718.825
2024-02-21,14,28825.3,5118.8,14264.825
2024-02-21,15,28376.3,5966.0,13714.525
2024-02-21,16,28062.0,6527.5,11382.525
2024-02-21,17,28083.5,6993.8,8296.25
2024-02-21,18,28571.8,7424.3,4406.175
2024-02-21,19,29655.0,7938.3,874.575
2024-02-21,20,32058.0,8530.5,3.975
2024-02-21,21,33182.0,9136.8,0.0
2024-02-21,22,32184.3,9757.5,0.0
2024-02-21,23,29283.0,10278.0,0.0
2024-02-21,24,26339.8,10617.3,0.0
2024-02-22,1,24631.8,11467.8,0.0
2024-02-22,2,23232.8,11750.3,0.0
2024-02-22,3,22342.0,12049.3,0.0
2024-02-22,4,21961.3,12378.3,0.0
2024-02-22,5,21932.0,12658.0,0.0
2024-02-22,6,22588.8,12923.0,0.0
2024-02-22,7,25435.0,13203.0,0.0
2024-02-22,8,29427.5,13487.5,9.65
2024-02-22,9,30851.5,13758.0,1235.9
2024-02-22,10,30737.8,14051.8,5490.7
2024-02-22,11,30087.0,14613.5,8698.075
2024-02-22,12,29430.8,15333.8,10348.9
2024-02-22,13,28936.5,16141.8,9850.65
2024-02-22,14,28840.3,16792.8,9237.125
2024-02-22,15,28452.8,17258.0,8382.6
2024-02-22,16,28238.5,17471.0,7080.075
2024-02-22,17,28345.8,17577.0,5609.3
2024-02-22,18,28798.0,17680.5,3028.35
2024-02-22,19,29809.0,17657.0,624.175
2024-02-22,20,31984.5,17519.5,2.275
2024-02-22,21,33049.3,17226.0,0.0
2024-02-22,22,31949.3,16842.5,0.0
2024-02-22,23,29008.3,16838.8,0.0
2024-02-22,24,26248.8,16862.0,0.0
2024-02-23,1,24944.0,16711.5,0.0
2024-02-23,2,23657.8,16870.3,0.0
2024-02-23,3,22660.0,17087.5,0.0
2024-02-23,4,22236.5,17292.3,0.0
2024-02-23,5,22186.8,17475.3,0.0
2024-02-23,6,22811.8,17537.5,0.0
2024-02-23,7,25556.5,17557.8,0.0
2024-02-23,8,29588.8,17548.0,16.475
2024-02-23,9,31029.8,17474.3,1572.925
2024-02-23,10,30974.8,17510.0,6086.075
2024-02-23,11,30449.5,17910.0,10307.375
2024-02-23,12,29961.0,18332.0,12195.75
2024-02-23,13,29507.5,18649.0,13130.575
2024-02-23,14,29600.5,18863.0,12281.6
2024-02-23,15,28964.8,18965.8,11588.55
2024-02-23,16,28519.0,18926.0,10454.0
2024-02-23,17,28622.0,18569.5,8580.675
2024-02-23,18,29050.0,17961.5,5301.475
2024-02-23,19,30097.0,17191.5,1345.325
2024-02-23,20,32232.0,16712.0,2.625
2024-02-23,21,32813.3,16430.0,0.0
2024-02-23,22,31931.0,16347.5,0.0
2024-02-23,23,29129.8,16513.3,0.0
2024-02-23,24,26482.8,16775.3,0.0
2024-02-24,1,24900.8,16699.3,0.0
2024-02-24,2,23361.5,16819.5,0.0
2024-02-24,3,22212.0,16793.8,0.0
2024-02-24,4,21572.0,16645.8,0.0
2024-02-24,5,21171.5,16420.3,0.0
2024-02-24,6,21139.8,16182.0,0.0
2024-02-24,7,21947.0,15912.5,0.0
2024-02-24,8,23228.0,15597.3,11.1
2024-02-24,9,24387.3,15406.5,1388.375
2024-02-24,10,25791.3,15549.5,6044.725
2024-02-24,11,26304.3,15945.5,10205.325
2024-02-24,12,26064.3,16353.5,11958.7
2024-02-24,13,25618.0,16704.3,12778.65
2024-02-24,14,25954.0,17024.5,12426.775
2024-02-24,15,25595.3,17089.3,11386.6
2024-02-24,16,24921.3,16908.5,10234.7
2024-02-24,17,24659.5,16374.3,8539.325
2024-02-24,18,24944.3,15500.3,5202.075
2024-02-24,19,26164.8,14550.5,1365.325
2024-02-24,20,28285.0,14078.0,7.775
2024-02-24,21,29096.3,14009.0,0.0
2024-02-24,22,29042.3,14152.3,0.0
